UID,Datatype,Recipient,Condition,Class
534,15,12,5,0
534,15,15,4,1
536,1,4,0,1
536,1,7,0,1
536,1,8,0,1
536,1,9,0,1
536,1,10,0,1
536,1,8,0,1
536,1,6,0,1
536,1,10,0,1
536,1,12,0,1
536,1,14,0,1
536,1,15,0,1
536,1,15,4,1
536,1,15,2,1
536,1,15,5,1
536,5,12,0,0
536,5,12,0,1
536,5,14,0,1
536,5,15,0,0
536,5,12,0,1
536,5,12,1,1
536,5,12,5,1
536,5,14,1,1
536,5,14,5,1
536,5,15,1,0
536,5,15,5,0
536,6,11,0,1
536,6,14,0,1
536,6,12,0,1
536,6,12,3,1
536,6,15,2,0
536,10,4,0,1
536,10,1,0,1
536,10,4,0,1
536,10,6,0,1
536,10,11,2,0
536,10,11,3,0
536,10,12,1,1
536,10,14,4,1
536,10,15,0,1
536,10,15,4,1
536,10,15,2,1
536,12,11,4,0
536,12,11,2,0
536,12,11,5,0
536,12,12,0,1
536,12,12,4,1
536,12,14,1,1
536,12,14,3,1
536,12,15,4,1
536,12,15,1,1
536,13,2,0,0
536,13,5,0,0
536,13,4,0,0
536,13,6,0,1
536,13,9,0,0
536,13,11,0,1
536,13,12,0,0
536,13,14,0,1
536,13,15,0,1
536,13,12,3,1
536,13,12,5,1
536,13,14,0,1
536,13,14,4,1
536,13,14,2,1
536,13,14,3,1
536,13,14,5,1
537,4,2,0,0
537,4,3,0,0
537,4,6,0,1
537,4,8,0,1
537,4,1,0,0
537,4,2,0,0
537,4,4,0,0
537,4,5,0,0
537,4,6,0,1
537,4,11,0,1
537,4,15,0,0
537,5,4,0,0
537,5,3,0,1
537,5,8,0,1
537,5,9,0,1
537,5,10,0,1
537,5,2,0,0
537,5,5,0,0
537,5,3,0,0
537,5,6,0,1
537,5,9,0,1
537,5,14,1,0
537,5,14,2,1
537,5,14,3,1
537,5,14,5,1
537,5,15,1,0
537,5,15,2,0
537,7,11,0,1
537,7,11,4,1
537,7,11,3,1
537,7,12,0,1
537,7,12,3,1
537,7,12,5,1
537,7,14,0,1
537,7,14,2,1
537,7,14,5,1
537,9,4,0,1
537,9,6,0,1
537,9,8,0,1
537,9,9,0,1
537,9,4,0,1
537,9,14,1,0
537,9,14,5,0
537,9,15,0,1
537,11,5,0,0
537,11,10,0,1
537,11,5,0,0
537,11,6,0,1
537,11,8,0,1
537,11,11,0,1
537,11,12,0,0
537,11,12,4,0
537,11,12,1,0
537,11,12,5,0
537,13,12,4,0
537,13,12,3,0
537,13,14,0,1
537,13,14,4,1
537,13,14,2,1
537,13,15,0,1
537,13,15,4,0
537,13,15,3,0
539,4,1,0,0
539,4,7,0,1
539,4,9,0,0
539,4,11,0,1
539,4,11,3,0
539,4,11,5,0
539,4,12,4,0
539,4,14,4,0
539,4,14,2,1
539,4,14,3,1
539,4,14,5,0
539,5,3,0,0
539,5,10,0,1
539,5,12,0,0
539,5,12,0,1
539,5,11,1,0
539,5,11,3,0
539,5,11,5,0
539,5,12,1,1
539,5,12,3,1
539,5,12,5,0
539,6,1,0,0
539,6,12,0,1
539,6,12,2,0
539,6,12,5,0
539,6,14,4,1
539,6,14,1,1
539,6,14,3,1
539,6,14,5,1
539,6,15,1,1
539,6,15,2,1
539,10,1,0,0
539,10,3,0,0
539,10,4,0,0
539,10,5,0,0
539,10,9,0,0
539,10,2,0,0
539,10,4,0,0
539,10,11,3,0
539,10,12,2,0
539,10,12,3,0
539,10,14,4,1
539,10,15,4,0
539,10,15,2,0
539,10,15,3,0
539,11,5,0,0
539,11,6,0,1
539,11,7,0,0
539,11,8,0,0
539,11,15,0,0
539,11,11,0,1
539,11,11,4,0
539,11,11,1,0
539,11,11,2,0
539,11,11,5,0
539,11,12,0,0
539,11,12,1,0
539,11,12,2,0
539,11,12,3,0
539,11,12,5,0
539,12,1,0,0
539,12,2,0,0
539,12,3,0,0
539,12,4,0,0
539,12,6,0,0
539,12,11,4,0
539,12,11,1,0
539,12,11,2,0
539,12,11,3,0
539,12,11,5,0
539,12,12,1,0
539,12,12,2,0
539,12,12,3,0
539,12,12,2,0
539,12,12,3,0
542,1,3,0,1
542,1,4,0,1
542,1,12,4,1
542,1,12,1,1
542,1,12,3,1
542,1,12,0,1
542,1,12,4,1
542,1,12,2,1
542,1,12,3,1
542,1,14,0,1
542,1,14,4,1
542,1,14,1,1
542,1,14,3,1
542,3,1,0,0
542,3,2,0,0
542,3,3,0,0
542,3,6,0,0
542,3,7,0,0
542,3,8,0,0
542,3,9,0,0
542,3,12,0,1
542,3,14,0,1
542,3,11,0,1
542,3,11,1,1
542,3,11,3,1
542,3,14,0,1
542,3,14,3,1
542,8,11,2,1
542,8,12,0,1
542,8,12,1,1
542,8,12,2,1
542,8,12,5,1
542,8,12,0,1
542,8,12,4,1
542,8,14,0,1
542,8,14,4,1
542,8,14,3,1
542,8,14,5,1
542,9,3,0,0
542,9,6,0,0
542,9,12,0,1
542,9,14,0,1
542,9,12,1,1
542,9,15,0,1
542,9,15,3,1
542,9,15,5,1
542,14,4,0,0
542,14,5,0,0
542,14,6,0,0
542,14,7,0,0
542,14,8,0,0
542,14,3,0,0
542,14,7,0,0
542,14,10,0,0
542,14,12,0,1
542,14,12,4,1
542,14,12,1,1
542,14,12,2,1
542,14,12,3,1
542,14,14,0,1
542,14,14,4,1
542,14,14,1,1
542,15,2,0,0
542,15,3,0,0
542,15,6,0,0
542,15,9,0,0
542,15,12,0,1
542,15,12,0,1
542,15,14,0,1
542,15,11,0,1
542,15,11,4,1
542,15,11,1,1
542,15,11,2,1
542,15,12,1,1
542,15,12,2,1
546,1,4,0,1
546,1,8,0,1
546,1,9,0,1
546,1,11,4,1
546,1,11,1,1
546,1,11,2,1
546,1,12,0,1
546,1,12,3,1
546,1,12,5,1
546,1,14,3,1
546,1,14,5,0
546,2,3,0,1
546,2,4,0,1
546,2,5,0,1
546,2,6,0,1
546,2,9,0,1
546,2,12,0,1
546,2,12,3,1
546,2,14,0,1
546,2,14,2,1
546,2,15,3,1
546,2,15,5,1
546,9,12,0,1
546,9,15,0,1
546,9,11,1,0
546,9,11,3,0
546,9,12,2,0
546,9,14,4,1
546,9,14,2,1
546,9,14,5,1
546,10,11,0,0
546,10,11,0,1
546,10,11,5,0
546,10,12,0,1
546,10,12,4,0
546,10,12,3,1
546,10,12,0,1
546,10,12,4,1
546,10,12,2,1
546,10,12,5,0
546,10,14,0,1
546,10,14,3,1
546,10,15,0,1
546,10,15,4,0
546,10,15,3,1
546,10,15,5,0
546,11,12,0,0
546,11,11,1,1
546,11,12,0,1
546,11,12,2,0
546,11,12,3,0
546,11,12,4,1
546,11,12,5,1
546,13,1,0,1
546,13,2,0,0
546,13,3,0,0
546,13,5,0,0
546,13,8,0,1
546,13,6,0,1
546,13,12,0,0
546,13,14,0,1
546,13,15,0,1
546,13,12,0,1
546,13,12,1,1
546,13,12,2,1
546,13,12,5,1
546,13,14,2,1
547,1,3,0,1
547,1,5,0,1
547,1,6,0,1
547,1,11,0,1
547,1,12,0,1
547,1,14,0,0
547,1,14,4,0
547,1,14,1,0
547,1,15,0,0
547,1,15,4,0
547,1,15,2,0
547,3,4,0,0
547,3,5,0,0
547,3,6,0,1
547,3,7,0,1
547,3,9,0,1
547,3,12,0,1
547,3,14,0,1
547,3,15,0,0
547,3,11,2,0
547,3,11,5,0
547,3,12,2,0
547,3,12,3,0
547,9,8,0,0
547,9,10,0,1
547,9,3,0,0
547,9,4,0,0
547,9,5,0,0
547,9,6,0,1
547,9,7,0,0
547,9,8,0,0
547,9,11,0,0
547,9,14,0,1
547,9,15,0,0
547,9,12,4,1
547,9,12,2,1
547,9,12,3,1
547,10,1,0,1
547,10,2,0,0
547,10,7,0,1
547,10,8,0,1
547,10,10,0,1
547,10,2,0,0
547,10,4,0,1
547,10,5,0,1
547,10,8,0,1
547,10,12,0,1
547,10,12,3,0
547,10,12,5,0
547,10,14,0,1
547,10,14,2,0
547,10,14,3,1
547,10,14,5,0
547,10,15,3,0
547,12,1,0,0
547,12,3,0,0
547,12,4,0,0
547,12,7,0,0
547,12,9,0,0
547,12,11,0,0
547,12,11,4,0
547,12,11,2,0
547,12,12,0,1
547,12,12,4,1
547,12,12,1,1
547,12,12,3,1
547,12,14,0,0
547,12,14,3,0
547,14,2,0,0
547,14,4,0,0
547,14,6,0,1
547,14,9,0,0
547,14,10,0,1
547,14,11,3,0
547,14,14,1,0
547,14,14,3,0
547,14,15,0,0
547,14,15,3,0
547,14,15,5,0
550,1,2,0,1
550,1,3,0,1
550,1,8,0,1
550,1,11,0,1
550,1,11,1,0
550,1,11,2,0
550,1,11,3,0
550,1,14,4,1
550,1,14,5,1
550,1,15,4,0
550,1,15,1,0
550,3,12,0,0
550,3,12,0,1
550,3,15,0,0
550,3,12,0,1
550,3,12,0,1
550,3,12,4,0
550,3,12,1,0
550,3,12,5,0
550,3,14,4,0
550,3,14,1,0
550,8,1,0,0
550,8,3,0,0
550,8,5,0,0
550,8,10,0,1
550,8,11,0,0
550,8,12,0,1
550,8,12,0,1
550,8,15,0,0
550,8,11,0,1
550,8,11,4,0
550,8,11,3,0
550,8,12,0,1
550,8,12,1,1
550,8,12,2,1
550,8,12,5,1
550,9,1,0,1
550,9,3,0,1
550,9,8,0,1
550,9,10,0,1
550,9,1,0,1
550,9,2,0,1
550,9,8,0,1
550,9,9,0,1
550,9,10,0,1
550,9,12,4,1
550,9,12,2,1
550,9,12,5,1
550,9,14,1,1
550,9,14,2,1
550,9,14,3,1
550,9,14,5,1
550,13,1,0,1
550,13,2,0,1
550,13,5,0,1
550,13,7,0,1
550,13,12,0,1
550,13,12,4,1
550,13,12,1,1
550,13,12,3,1
550,13,12,1,1
550,13,12,2,1
550,13,12,3,1
550,13,15,0,1
550,13,15,1,1
550,14,5,0,0
550,14,8,0,0
550,14,4,0,0
550,14,5,0,0
550,14,6,0,1
550,14,8,0,0
550,14,9,0,0
550,14,11,4,0
550,14,12,0,1
550,14,12,4,1
550,2,1,0,0
550,2,2,0,0
550,2,4,0,1
550,2,11,4,0
550,2,11,1,0
550,2,11,3,0
550,2,12,4,1
550,2,12,1,1
550,2,12,3,1
550,2,12,5,1
550,2,15,4,0
550,2,15,5,0
550,4,1,0,0
550,4,7,0,0
550,4,10,0,1
550,4,11,5,0
550,4,12,2,0
550,4,15,4,0
550,4,15,1,0
550,4,15,2,0
550,4,15,5,0
550,7,1,0,0
550,7,4,0,0
550,7,5,0,0
550,7,8,0,0
550,7,10,0,0
550,7,11,0,1
550,7,11,4,1
550,7,12,4,1
550,7,12,1,0
550,7,12,3,1
550,7,14,1,1
550,7,14,3,1
550,10,3,0,1
550,10,5,0,1
550,10,6,0,1
550,10,7,0,1
550,10,8,0,0
550,10,10,0,1
550,10,11,0,1
550,10,12,0,1
550,10,14,0,1
550,10,15,0,0
550,10,11,1,0
550,10,11,5,0
550,10,12,5,0
550,10,14,1,1
550,10,14,2,1
550,10,14,5,1
550,10,15,2,0
550,14,5,0,0
550,14,6,0,1
550,14,7,0,1
550,14,12,0,1
550,14,12,4,1
550,14,12,1,0
550,14,12,5,0
550,15,2,0,0
550,15,3,0,0
550,15,5,0,0
550,15,6,0,1
550,15,9,0,1
550,15,11,2,1
550,15,11,3,0
550,15,12,5,0
550,15,12,1,0
550,15,12,2,0
550,15,12,3,0
553,1,1,0,1
553,1,2,0,0
553,1,3,0,1
553,1,6,0,1
553,1,9,0,1
553,1,11,0,1
553,1,12,0,1
553,1,15,0,1
553,1,12,4,1
553,1,12,1,1
553,1,12,5,1
553,1,14,1,1
553,1,14,3,1
553,2,1,0,0
553,2,2,0,0
553,2,5,0,0
553,2,8,0,1
553,2,10,0,1
553,2,12,0,1
553,2,14,0,1
553,2,12,0,1
553,2,12,4,1
553,2,12,4,1
553,2,12,2,1
553,2,12,3,1
553,2,12,5,1
553,7,6,0,0
553,7,7,0,0
553,7,8,0,1
553,7,9,0,0
553,7,10,0,0
553,7,15,0,1
553,7,11,4,1
553,7,11,3,1
553,7,14,5,1
553,10,1,0,0
553,10,2,0,0
553,10,5,0,0
553,10,7,0,0
553,10,9,0,1
553,10,5,0,0
553,10,6,0,1
553,10,9,0,1
553,10,11,0,0
553,10,12,0,1
553,10,15,0,1
553,10,12,4,1
553,10,12,1,0
553,10,12,2,0
553,10,12,3,0
553,10,14,0,1
553,10,14,5,1
553,10,15,2,0
553,10,15,3,0
553,11,11,0,1
553,11,12,0,1
553,11,15,0,1
553,11,12,4,0
553,11,12,1,0
553,11,12,2,0
553,11,12,1,1
553,11,12,3,1
553,11,14,1,1
553,11,14,3,1
553,15,1,0,0
553,15,3,0,0
553,15,5,0,0
553,15,12,0,1
553,15,12,5,0
553,15,12,1,0
553,15,15,4,0
553,15,15,1,0
553,2,5,0,1
553,2,6,0,1
553,2,7,0,1
553,2,8,0,1
553,2,10,0,1
553,2,1,0,1
553,2,3,0,1
553,2,4,0,0
553,2,5,0,0
553,2,6,0,1
553,2,7,0,1
553,2,10,0,1
553,2,14,0,1
553,2,14,3,1
553,2,15,4,0
553,2,15,1,0
553,2,15,3,1
553,2,15,5,1
553,4,1,0,0
553,4,3,0,0
553,4,4,0,0
553,4,5,0,0
553,4,6,0,1
553,4,8,0,0
553,4,10,0,1
553,4,5,0,0
553,4,6,0,1
553,4,9,0,0
553,4,11,0,1
553,4,11,4,0
553,4,12,1,0
553,4,12,2,0
553,4,12,3,0
553,9,4,0,1
553,9,8,0,1
553,9,9,0,1
553,9,12,4,1
553,9,12,1,0
553,9,12,2,1
553,9,12,3,1
553,9,14,0,1
553,9,14,1,0
553,9,14,3,1
553,9,14,5,1
553,9,15,1,1
553,9,15,2,1
553,9,15,3,1
553,10,1,0,1
553,10,6,0,1
553,10,8,0,1
553,10,1,0,0
553,10,2,0,0
553,10,3,0,0
553,10,6,0,1
553,10,8,0,1
553,10,10,0,1
553,10,11,0,0
553,10,12,1,1
553,10,14,3,1
553,10,14,5,1
553,10,15,0,1
553,10,15,4,1
553,10,15,1,0
553,13,6,0,1
553,13,12,0,1
553,13,12,1,0
553,13,12,2,0
553,13,12,5,0
553,13,12,1,1
553,13,12,2,1
553,13,14,0,1
553,13,14,2,1
553,13,14,3,1
553,15,15,0,1
553,15,12,0,1
553,15,12,4,1
553,15,12,2,1
553,15,12,3,1
553,15,14,4,1
553,15,14,5,1
553,15,15,4,1
553,15,15,3,1
553,15,15,5,1
554,1,15,0,1
554,1,11,2,1
554,1,11,3,1
554,1,11,5,1
554,1,12,4,1
554,1,14,0,1
554,1,14,4,1
554,1,14,2,1
554,1,14,3,1
554,3,1,0,1
554,3,2,0,0
554,3,3,0,1
554,3,7,0,0
554,3,12,0,1
554,3,15,0,0
554,3,12,2,1
554,3,12,3,1
554,3,12,5,0
554,3,15,0,0
554,3,15,4,0
554,8,2,0,0
554,8,4,0,0
554,8,5,0,0
554,8,6,0,1
554,8,7,0,0
554,8,9,0,0
554,8,12,0,0
554,8,12,4,0
554,8,12,1,0
554,8,12,4,1
554,8,12,2,1
554,8,12,3,1
554,8,12,5,1
554,8,15,4,0
554,9,6,0,1
554,9,7,0,0
554,9,8,0,0
554,9,9,0,1
554,9,12,4,1
554,9,12,1,1
554,9,12,4,0
554,9,14,2,1
554,9,14,3,1
554,9,14,5,1
554,11,1,0,1
554,11,4,0,1
554,11,5,0,1
554,11,6,0,1
554,11,8,0,1
554,11,9,0,1
554,11,10,0,1
554,11,6,0,1
554,11,8,0,1
554,11,9,0,1
554,11,10,0,1
554,11,12,0,1
554,11,14,0,1
554,11,12,0,0
554,11,12,1,0
554,11,12,3,0
554,14,3,0,0
554,14,4,0,0
554,14,6,0,0
554,14,9,0,1
554,14,1,0,0
554,14,3,0,0
554,14,4,0,0
554,14,5,0,1
554,14,7,0,0
554,14,11,4,1
554,14,11,2,1
554,14,11,5,1
554,14,12,0,0
554,14,12,5,0
554,3,1,0,0
554,3,2,0,0
554,3,3,0,0
554,3,6,0,1
554,3,12,0,1
554,3,15,0,1
554,3,11,0,1
554,3,11,4,0
554,3,11,1,0
554,3,15,4,1
554,3,15,1,1
554,4,1,0,0
554,4,4,0,0
554,4,5,0,0
554,4,8,0,0
554,4,10,0,1
554,4,5,0,0
554,4,9,0,0
554,4,10,0,1
554,4,15,0,1
554,4,12,1,1
554,9,1,0,1
554,9,3,0,1
554,9,7,0,1
554,9,9,0,1
554,9,10,0,1
554,9,1,0,0
554,9,2,0,0
554,9,3,0,1
554,9,6,0,1
554,9,8,0,0
554,9,12,0,1
554,9,12,2,1
554,9,12,3,1
554,9,14,4,0
554,10,1,0,0
554,10,2,0,0
554,10,4,0,0
554,10,5,0,0
554,10,6,0,1
554,10,7,0,0
554,10,9,0,0
554,10,10,0,1
554,10,12,0,0
554,10,12,1,0
554,10,12,3,0
554,10,12,5,0
554,10,12,1,0
554,10,14,2,1
554,10,14,3,1
554,10,15,0,1
554,10,15,2,1
554,10,15,3,1
554,10,15,5,1
554,11,2,0,0
554,11,5,0,0
554,11,6,0,1
554,11,7,0,0
554,11,12,4,0
554,11,12,2,0
554,11,12,0,1
554,11,14,4,1
554,11,14,1,1
554,11,14,2,1
554,11,14,3,1
554,15,1,0,0
554,15,2,0,0
554,15,7,0,0
554,15,8,0,0
554,15,10,0,1
554,15,11,0,0
554,15,14,0,1
554,15,12,0,1
554,15,12,4,0
554,15,12,3,0
554,15,15,1,1
554,15,15,2,1
561,3,4,0,1
561,3,6,0,1
561,3,7,0,0
561,3,2,0,0
561,3,5,0,0
561,3,7,0,0
561,3,11,4,1
561,3,12,4,1
561,3,12,2,1
561,3,12,3,1
561,4,1,0,0
561,4,2,0,0
561,4,4,0,1
561,4,5,0,0
561,4,8,0,1
561,4,9,0,1
561,4,12,0,1
561,4,14,0,1
561,4,12,0,0
561,4,12,4,1
561,4,12,2,1
561,4,12,3,1
561,4,14,0,1
561,4,14,4,1
561,4,14,2,1
561,6,8,0,1
561,6,10,0,1
561,6,11,0,1
561,6,12,0,1
561,6,12,0,1
561,6,12,0,1
561,6,12,4,1
561,6,12,1,1
561,6,14,0,1
561,6,14,4,1
561,6,14,1,1
561,9,1,0,1
561,9,8,0,1
561,9,3,0,1
561,9,5,0,1
561,9,7,0,1
561,9,9,0,1
561,9,11,2,0
561,9,14,0,1
561,9,14,4,1
561,9,14,3,1
561,13,1,0,0
561,13,2,0,0
561,13,3,0,0
561,13,4,0,0
561,13,2,0,1
561,13,7,0,0
561,13,6,0,1
561,13,11,4,1
561,13,14,0,1
561,13,14,4,1
561,13,14,1,1
561,14,1,0,0
561,14,2,0,0
561,14,3,0,1
561,14,5,0,0
561,14,7,0,0
561,14,9,0,1
561,14,10,0,1
561,14,1,0,0
561,14,2,0,0
561,14,4,0,0
561,14,5,0,0
561,14,7,0,0
561,14,8,0,0
561,14,10,0,1
561,14,11,0,1
561,14,11,4,1
561,14,12,4,1
562,1,2,0,0
562,1,8,0,0
562,1,6,0,1
562,1,9,0,1
562,1,14,0,1
562,1,15,0,0
562,1,11,1,0
562,1,11,2,0
562,1,11,3,1
562,1,12,0,1
562,1,12,4,0
562,5,12,0,0
562,5,14,0,1
562,5,12,0,1
562,5,12,4,0
562,5,14,0,1
562,5,14,1,0
562,5,15,1,0
562,5,15,2,0
562,5,15,3,1
562,6,1,0,0
562,6,5,0,0
562,6,6,0,1
562,6,7,0,0
562,6,8,0,0
562,6,10,0,1
562,6,11,1,0
562,6,12,3,1
562,6,12,5,1
562,6,15,1,0
562,9,3,0,1
562,9,5,0,1
562,9,7,0,1
562,9,11,1,1
562,9,11,2,1
562,9,12,4,1
562,9,15,5,1
562,13,2,0,0
562,13,5,0,0
562,13,8,0,0
562,13,10,0,0
562,13,12,0,0
562,13,14,0,1
562,13,11,2,0
562,13,11,3,0
562,13,15,0,1
562,14,2,0,0
562,14,7,0,1
562,14,8,0,1
562,14,10,0,1
562,14,12,0,0
562,14,12,4,0
562,14,12,3,1
562,14,15,0,1
562,14,15,4,0
562,14,15,1,0
562,14,15,5,0
566,4,1,0,0
566,4,2,0,0
566,4,3,0,0
566,4,6,0,1
566,4,8,0,0
566,4,14,0,1
566,4,15,0,1
566,4,11,0,1
566,4,11,1,1
566,4,11,3,1
566,4,15,2,1
566,5,3,0,0
566,5,7,0,0
566,5,8,0,1
566,5,6,0,1
566,5,7,0,1
566,5,8,0,0
566,5,9,0,0
566,5,11,3,1
566,5,15,1,1
566,5,15,2,1
566,5,15,3,1
566,7,14,0,1
566,7,11,0,1
566,7,11,1,1
566,7,11,5,1
566,7,12,4,1
566,7,12,2,1
566,7,12,4,1
566,7,12,3,1
566,7,12,5,1
566,10,2,0,1
566,10,4,0,1
566,10,6,0,1
566,10,7,0,1
566,10,9,0,1
566,10,3,0,1
566,10,5,0,0
566,10,7,0,1
566,10,9,0,1
566,10,11,4,1
566,10,11,5,1
566,10,12,4,1
566,10,14,0,1
566,10,14,4,1
566,10,14,3,1
566,10,14,5,1
566,10,15,0,1
566,10,15,5,1
566,11,12,0,0
566,11,15,0,1
566,11,12,4,1
566,11,14,0,1
566,11,14,2,1
566,11,15,4,1
566,11,15,1,1
566,11,15,2,1
566,12,5,0,0
566,12,8,0,1
566,12,11,0,1
566,12,12,0,0
566,12,14,0,1
566,12,15,0,1
566,12,12,0,1
566,12,12,1,1
566,12,12,2,1
566,12,12,5,0
566,12,12,1,1
566,12,12,3,1
567,1,2,0,0
567,1,4,0,1
567,1,7,0,1
567,1,6,0,1
567,1,9,0,1
567,1,2,0,0
567,1,7,0,1
567,1,10,0,1
567,1,11,0,1
567,1,14,0,1
567,1,15,0,1
567,1,12,4,1
567,4,1,0,1
567,4,3,0,0
567,4,6,0,0
567,4,12,2,1
567,4,12,3,1
567,4,15,4,0
567,4,15,2,1
567,4,15,3,1
567,4,15,5,1
567,7,5,0,0
567,7,6,0,0
567,7,12,0,1
567,7,12,0,1
567,7,14,0,1
567,7,15,0,1
567,7,12,1,1
567,7,12,3,1
567,7,12,5,1
567,7,15,4,1
567,7,15,3,1
567,8,1,0,0
567,8,3,0,0
567,8,5,0,0
567,8,8,0,0
567,8,9,0,0
567,8,10,0,0
567,8,1,0,1
567,8,7,0,0
567,8,8,0,0
567,8,12,0,1
567,8,12,1,1
567,8,12,3,1
567,8,12,5,1
567,8,15,0,1
567,8,15,2,1
567,8,15,5,1
567,14,5,0,0
567,14,2,0,1
567,14,5,0,1
567,14,6,0,1
567,14,11,3,1
567,14,11,5,1
567,14,14,0,1
567,14,14,1,1
567,14,14,2,1
567,15,11,0,1
567,15,12,1,1
567,15,12,3,1
567,15,14,4,1
567,15,14,2,1
567,15,14,5,1
568,3,1,0,0
568,3,4,0,0
568,3,5,0,1
568,3,6,0,1
568,3,8,0,0
568,3,11,0,0
568,3,12,0,0
568,3,15,0,0
568,3,12,2,0
568,3,15,0,0
568,3,15,4,0
568,3,15,1,0
568,3,15,3,0
568,5,15,0,1
568,5,12,1,0
568,6,2,0,0
568,6,9,0,1
568,6,10,0,1
568,6,12,1,0
568,6,12,2,0
568,6,12,3,0
568,6,12,5,0
568,6,12,4,0
568,6,12,1,0
568,6,12,3,0
568,6,15,1,0
568,6,15,3,0
568,8,11,0,1
568,8,12,0,0
568,8,12,0,0
568,8,14,0,1
568,8,15,0,0
568,8,12,0,0
568,8,12,2,0
568,8,12,3,0
568,8,14,0,1
568,8,15,0,1
568,8,15,3,1
568,8,15,5,0
568,11,4,0,0
568,11,7,0,0
568,11,10,0,1
568,11,1,0,0
568,11,2,0,0
568,11,3,0,0
568,11,5,0,1
568,11,8,0,0
568,11,10,0,0
568,11,12,0,0
568,11,11,0,0
568,11,11,5,0
568,12,4,0,0
568,12,5,0,1
568,12,6,0,0
568,12,9,0,0
568,12,12,0,0
568,12,15,0,0
568,12,12,0,0
568,12,12,1,0
568,12,12,3,0
568,12,12,5,0
568,12,15,0,0
568,12,15,1,0
568,12,15,3,0
569,2,12,0,0
569,2,11,0,1
569,2,11,4,0
569,2,11,1,0
569,2,11,2,0
569,2,11,5,0
569,2,12,0,1
569,2,12,1,1
569,2,12,3,1
569,2,12,5,0
569,2,14,0,1
569,2,14,4,1
569,4,2,0,0
569,4,4,0,0
569,4,6,0,1
569,4,9,0,0
569,4,12,0,0
569,4,12,0,1
569,4,11,5,0
569,4,12,5,1
569,7,1,0,1
569,7,11,1,0
569,7,11,5,0
569,7,12,4,0
569,7,12,2,1
569,7,12,3,1
569,8,2,0,0
569,8,3,0,0
569,8,8,0,0
569,8,15,0,1
569,8,11,0,1
569,8,11,2,0
569,8,12,0,1
569,8,12,1,0
569,11,1,0,1
569,11,7,0,0
569,11,9,0,0
569,11,12,0,0
569,11,12,0,1
569,11,15,0,1
569,11,12,4,0
569,11,12,5,0
569,11,12,0,1
569,11,12,4,0
569,11,12,1,0
569,11,12,2,0
569,11,12,3,1
569,11,12,5,0
569,13,3,0,0
569,13,12,4,0
569,13,12,1,0
569,13,12,3,0
569,13,14,0,1
569,13,14,2,1
569,13,15,4,1
569,13,15,2,1
569,13,15,3,1
571,2,14,0,0
571,2,12,0,0
571,2,12,4,0
571,2,12,1,0
571,2,12,3,0
571,2,12,5,0
571,2,15,1,0
571,2,15,2,0
571,2,15,3,0
571,5,3,0,0
571,5,7,0,0
571,5,6,0,1
571,5,10,0,1
571,5,2,0,0
571,5,5,0,0
571,5,7,0,1
571,5,8,0,0
571,5,9,0,1
571,5,14,4,0
571,5,14,2,0
571,5,15,4,0
571,5,15,1,0
571,5,15,2,0
571,8,4,0,0
571,8,5,0,0
571,8,6,0,1
571,8,7,0,0
571,8,9,0,1
571,8,10,0,1
571,8,11,0,0
571,8,12,0,1
571,8,11,4,0
571,8,11,2,0
571,8,14,2,0
571,8,14,3,0
571,9,3,0,1
571,9,6,0,1
571,9,7,0,0
571,9,8,0,0
571,9,9,0,1
571,9,10,0,1
571,9,14,4,0
571,9,15,2,0
571,9,15,3,0
571,11,11,0,0
571,11,12,2,0
571,11,12,5,0
571,11,15,4,0
571,11,15,1,0
571,11,15,3,0
571,12,11,0,0
571,12,14,0,1
571,12,12,4,0
571,12,12,1,0
571,12,12,2,0
571,12,12,5,0
571,12,15,2,0
571,12,15,3,0
571,12,15,5,0
572,2,1,0,1
572,2,7,0,1
572,2,1,0,1
572,2,5,0,1
572,2,8,0,1
572,2,9,0,1
572,2,10,0,1
572,2,15,0,0
572,2,15,4,0
572,2,15,3,0
572,2,15,5,0
572,3,2,0,0
572,3,5,0,0
572,3,10,0,0
572,3,1,0,0
572,3,6,0,0
572,3,8,0,0
572,3,10,0,0
572,3,12,4,0
572,3,14,0,1
572,3,14,1,1
572,3,14,2,1
572,6,2,0,0
572,6,11,2,1
572,6,11,5,1
572,6,12,1,0
572,6,15,0,0
572,6,15,4,0
572,10,5,0,0
572,10,7,0,1
572,10,8,0,1
572,10,9,0,0
572,10,3,0,0
572,10,4,0,0
572,10,8,0,0
572,10,10,0,1
572,10,12,0,1
572,10,15,0,0
572,10,11,4,0
572,10,11,1,0
572,10,11,5,0
572,10,14,4,1
572,10,14,1,1
572,10,14,2,1
572,10,14,5,1
572,10,15,0,0
572,10,15,1,0
572,10,15,2,0
572,10,15,3,0
572,10,15,5,0
572,14,3,0,1
572,14,4,0,0
572,14,6,0,1
572,14,10,0,1
572,14,12,0,1
572,14,15,0,0
572,14,11,0,0
572,14,11,4,0
572,14,11,2,0
572,14,14,3,1
572,14,14,5,1
572,15,1,0,0
572,15,2,0,0
572,15,4,0,0
572,15,10,0,0
572,15,12,0,0
572,15,15,0,0
572,15,11,3,0
572,15,15,3,0
572,15,15,5,0
572,1,1,0,0
572,1,2,0,0
572,1,7,0,1
572,1,9,0,1
572,1,11,0,0
572,1,12,0,1
572,1,12,0,1
572,1,14,0,1
572,1,15,0,1
572,1,12,1,1
